LEN,LEX,SEN,SEX,PSM,SLV,CLS,NOP,RMR,TCS
False,False,False,False,0,0,21192.5,21192.5,4.0,Sun Nov  6 20:00:06 2022
False,False,False,False,0,0,20903.5,20903.5,4.0,Mon Nov  7 00:00:07 2022
False,False,False,False,0,0,20904.5,20904.5,4.0,Mon Nov  7 04:00:06 2022
False,False,False,False,0,0,20621.5,20621.5,4.0,Mon Nov  7 08:00:08 2022
False,False,False,False,0,0,20721.5,20721.5,4.0,Mon Nov  7 12:00:07 2022
False,False,False,False,0,0,20758.5,20758.5,4.0,Mon Nov  7 16:00:06 2022
False,False,False,False,0,0,20830.5,20830.5,4.0,Mon Nov  7 20:00:07 2022
False,False,False,False,0,0,20585.5,20585.5,4.0,Tue Nov  8 00:00:06 2022
False,False,False,False,0,0,20140.5,20140.5,4.0,Tue Nov  8 04:00:07 2022
False,True,True,False,0.67192433875444,21010.27592,19784.0,19784.0,4.0,Tue Nov  8 08:00:17 2022
False,False,False,False,0,0,19693.5,19693.5,4.0,Tue Nov  8 12:00:12 2022
False,False,False,False,0,0,19518.5,19518.5,4.0,Tue Nov  8 16:00:13 2022
False,True,True,False,0.326962429504316,20772.90315,18255.0,18255.0,4.0,Tue Nov  8 20:00:08 2022
False,False,False,False,0,0,18536.5,18536.5,4.0,Wed Nov  9 00:00:08 2022
False,False,False,False,0,0,18296.0,18296.0,4.0,Wed Nov  9 04:00:09 2022
False,False,False,False,0,0,18215.0,18215.0,4.0,Wed Nov  9 08:00:07 2022
False,False,False,False,0,0,17778.5,17778.5,4.0,Wed Nov  9 12:00:09 2022
False,False,False,False,0,0,17086.5,17086.5,4.0,Wed Nov  9 16:00:07 2022
False,True,True,False,0.445452725298293,18365.600875,16737.5,16737.5,4.0,Wed Nov  9 20:00:10 2022
False,True,True,False,0.32313100061774,18084.25858,15866.0,15866.0,4.0,Thu Nov 10 00:00:07 2022
False,False,False,False,0,0,16288.0,16288.0,4.0,Thu Nov 10 04:00:09 2022
False,False,False,False,0,0,16665.0,16665.0,4.0,Thu Nov 10 08:00:09 2022
False,False,False,False,0,0,16200.5,16200.5,4.0,Thu Nov 10 12:00:07 2022
False,False,False,False,0,0,17516.0,17516.0,4.0,Thu Nov 10 16:00:09 2022
False,False,False,False,0,0,17390.0,17390.0,4.0,Thu Nov 10 20:00:06 2022
False,False,False,False,0,0,17555.5,17555.5,4.0,Fri Nov 11 00:00:06 2022
False,False,False,False,0,0,16987.5,16987.5,4.0,Fri Nov 11 04:00:06 2022
False,False,False,False,0,0,17358.5,17358.5,4.0,Fri Nov 11 08:00:11 2022
False,False,False,False,0,0,17286.0,17286.0,4.0,Fri Nov 11 12:00:09 2022
False,False,False,False,0,0,16827.0,16827.0,4.0,Fri Nov 11 16:00:07 2022
False,False,False,False,0,0,16784.0,16784.0,4.0,Fri Nov 11 20:00:07 2022
False,False,False,False,0,0,16998.0,16998.0,4.0,Sat Nov 12 00:00:06 2022
False,False,False,False,0,0,16848.5,16848.5,4.0,Sat Nov 12 04:00:06 2022
False,False,False,False,0,0,16759.0,16759.0,4.0,Sat Nov 12 08:00:13 2022
False,False,False,False,0,0,16810.0,16810.0,4.0,Sat Nov 12 12:00:07 2022
False,False,False,False,0,0,16884.5,16884.5,4.0,Sat Nov 12 16:00:08 2022
False,False,False,False,0,0,16844.0,16844.0,4.0,Sat Nov 12 20:00:07 2022
False,False,False,False,0,0,16773.0,16773.0,4.0,Sun Nov 13 00:00:06 2022
False,False,False,False,0,0,16870.0,16870.0,4.0,Sun Nov 13 04:00:06 2022
False,False,False,False,0,0,16726.5,16726.5,4.0,Sun Nov 13 08:00:06 2022
False,False,False,False,0,0,16619.0,16619.0,4.0,Sun Nov 13 12:00:06 2022
False,False,False,False,0,0,16537.0,16537.0,4.0,Sun Nov 13 16:00:07 2022
False,False,False,False,0,0,16524.5,16524.5,4.0,Sun Nov 13 20:00:08 2022
False,False,False,False,0,0,16300.5,16300.5,4.0,Mon Nov 14 00:00:06 2022
False,True,True,False,1.10508333626343,16682.683805,16098.5,16098.5,4.0,Mon Nov 14 04:00:06 2022
False,False,False,False,0,0,16769.0,16769.0,4.0,Mon Nov 14 08:00:07 2022
False,False,False,False,0,0,16698.0,16698.0,4.0,Mon Nov 14 12:00:06 2022
False,False,False,False,0,0,16558.5,16558.5,4.0,Mon Nov 14 16:00:06 2022
False,False,False,False,0,0,16217.5,16217.5,4.0,Mon Nov 14 20:00:11 2022
False,False,False,False,0,0,16575.5,16575.5,4.0,Tue Nov 15 00:00:07 2022
False,False,False,False,0,0,16767.5,16767.5,4.0,Tue Nov 15 04:00:06 2022
False,False,False,False,0,0,16805.5,16805.5,4.0,Tue Nov 15 08:00:08 2022
False,False,False,False,0,0,16758.5,16758.5,4.0,Tue Nov 15 12:00:06 2022
False,False,False,False,0,0,16950.5,16950.5,4.0,Tue Nov 15 16:00:07 2022
False,False,False,False,0,0,16824.0,16824.0,4.0,Tue Nov 15 20:00:06 2022
False,False,False,False,0,0,16861.5,16861.5,4.0,Wed Nov 16 00:00:06 2022
False,False,False,False,0,0,16942.5,16942.5,4.0,Wed Nov 16 04:00:06 2022
False,False,False,False,0,0,16816.0,16816.0,4.0,Wed Nov 16 08:00:06 2022
False,False,False,False,0,0,16691.5,16691.5,4.0,Wed Nov 16 12:00:06 2022
False,False,False,False,0,0,16409.5,16409.5,4.0,Wed Nov 16 16:00:05 2022
False,False,False,False,0,0,16532.5,16532.5,4.0,Wed Nov 16 20:00:06 2022
False,False,False,False,0,0,16636.0,16636.0,4.0,Thu Nov 17 00:00:05 2022
False,False,False,False,0,0,16501.5,16501.5,4.0,Thu Nov 17 04:00:06 2022
False,False,False,False,0,0,16586.0,16586.0,4.0,Thu Nov 17 08:00:06 2022
False,False,False,False,0,0,16578.5,16578.5,4.0,Thu Nov 17 12:00:06 2022
False,False,False,False,0,0,16510.0,16510.0,4.0,Thu Nov 17 16:00:06 2022
False,False,False,False,0,0,16602.5,16602.5,4.0,Thu Nov 17 20:00:05 2022
False,False,False,False,0,0,16673.0,16673.0,4.0,Fri Nov 18 00:00:06 2022
False,False,False,False,0,0,16827.5,16827.5,4.0,Fri Nov 18 04:00:05 2022
False,False,False,False,0,0,16723.0,16723.0,4.0,Fri Nov 18 08:00:06 2022
False,False,False,False,0,0,16728.5,16728.5,4.0,Fri Nov 18 12:00:06 2022
False,False,False,False,0,0,16670.5,16670.5,4.0,Fri Nov 18 16:00:05 2022
False,False,False,False,0,0,16640.5,16640.5,4.0,Fri Nov 18 20:00:06 2022
False,False,False,False,0,0,16675.0,16675.0,4.0,Sat Nov 19 00:00:06 2022
False,False,False,False,0,0,16600.5,16600.5,4.0,Sat Nov 19 04:00:06 2022
False,False,False,False,0,0,16586.0,16586.0,4.0,Sat Nov 19 08:00:06 2022
False,False,False,False,0,0,16650.5,16650.5,4.0,Sat Nov 19 12:00:05 2022
False,False,False,False,0,0,16621.0,16621.0,4.0,Sat Nov 19 16:00:06 2022
False,False,False,False,0,0,16601.0,16601.0,4.0,Sat Nov 19 20:00:06 2022
False,False,False,False,0,0,16675.0,16675.0,4.0,Sun Nov 20 00:00:05 2022
False,False,False,False,0,0,16654.0,16654.0,4.0,Sun Nov 20 04:00:05 2022
False,False,False,False,0,0,16690.5,16690.5,4.0,Sun Nov 20 08:00:05 2022
False,False,False,False,0,0,16500.5,16500.5,4.0,Sun Nov 20 12:00:06 2022
False,False,False,False,0,0,16562.5,16562.5,4.0,Sun Nov 20 16:00:06 2022
False,False,False,False,0,0,16568.0,16568.0,4.0,Sun Nov 20 20:00:06 2022
False,True,True,False,1.51893694020432,16689.7351,16270.0,16270.0,4.0,Mon Nov 21 00:00:06 2022
False,True,True,False,1.03265904455673,16678.39876,16052.0,16052.0,4.0,Mon Nov 21 04:00:05 2022
False,False,False,False,0,0,16002.5,16002.5,4.0,Mon Nov 21 08:00:06 2022
False,False,False,False,0,0,16057.0,16057.0,4.0,Mon Nov 21 12:00:06 2022
False,False,False,False,0,0,16096.0,16096.0,4.0,Mon Nov 21 16:00:06 2022
False,False,False,False,0,0,15695.5,15695.5,4.0,Mon Nov 21 20:00:06 2022
False,False,False,False,0,0,15744.5,15744.5,4.0,Tue Nov 22 00:00:06 2022
False,False,False,False,0,0,15814.0,15814.0,4.0,Tue Nov 22 04:00:06 2022
False,False,False,False,0,0,15742.5,15742.5,4.0,Tue Nov 22 08:00:06 2022
False,False,False,False,0,0,15735.0,15735.0,4.0,Tue Nov 22 12:00:06 2022
False,False,False,False,0,0,16202.5,16202.5,4.0,Tue Nov 22 16:00:06 2022
False,False,False,False,0,0,16137.0,16137.0,4.0,Tue Nov 22 20:00:06 2022
False,False,False,False,0,0,16193.5,16193.5,4.0,Wed Nov 23 00:00:06 2022
False,False,False,False,0,0,16547.0,16547.0,4.0,Wed Nov 23 04:00:05 2022
False,False,False,False,0,0,16544.5,16544.5,4.0,Wed Nov 23 08:00:06 2022
False,False,False,False,0,0,16553.5,16553.5,4.0,Wed Nov 23 12:00:06 2022
False,False,False,False,0,0,16406.5,16406.5,4.0,Wed Nov 23 16:00:06 2022
False,False,False,False,0,0,16449.5,16449.5,4.0,Wed Nov 23 20:00:06 2022
False,False,False,False,0,0,16580.0,16580.0,4.0,Thu Nov 24 00:00:06 2022
False,False,False,False,0,0,16689.0,16689.0,4.0,Thu Nov 24 04:00:05 2022
False,False,False,False,0,0,16590.0,16590.0,4.0,Thu Nov 24 08:00:06 2022
False,False,False,False,0,0,16554.0,16554.0,4.0,Thu Nov 24 12:00:06 2022
False,False,False,False,0,0,16543.0,16543.0,4.0,Thu Nov 24 16:00:06 2022
False,False,False,False,0,0,16555.5,16555.5,4.0,Thu Nov 24 20:00:06 2022
False,False,False,False,0,0,16575.5,16575.5,4.0,Fri Nov 25 00:00:06 2022
False,False,False,False,0,0,16478.0,16478.0,4.0,Fri Nov 25 04:00:05 2022
False,False,False,False,0,0,16444.5,16444.5,4.0,Fri Nov 25 08:00:06 2022
False,False,False,False,0,0,16511.0,16511.0,4.0,Fri Nov 25 12:00:06 2022
False,False,False,False,0,0,16485.0,16485.0,4.0,Fri Nov 25 16:00:06 2022
False,False,False,False,0,0,16501.5,16501.5,4.0,Fri Nov 25 20:00:06 2022
False,False,False,False,0,0,16500.0,16500.0,4.0,Sat Nov 26 00:00:06 2022
False,False,False,False,0,0,16594.0,16594.0,4.0,Sat Nov 26 04:00:06 2022
False,False,False,False,0,0,16558.0,16558.0,4.0,Sat Nov 26 08:00:06 2022
False,False,False,False,0,0,16555.0,16555.0,4.0,Sat Nov 26 12:00:05 2022
False,False,False,False,0,0,16488.5,16488.5,4.0,Sat Nov 26 16:00:06 2022
False,False,False,False,0,0,16470.5,16470.5,4.0,Sat Nov 26 20:00:05 2022
False,False,False,False,0,0,16440.0,16440.0,4.0,Sun Nov 27 00:00:06 2022
False,False,False,False,0,0,16519.5,16519.5,4.0,Sun Nov 27 04:00:05 2022
False,False,False,False,0,0,16556.0,16556.0,4.0,Sun Nov 27 08:00:06 2022
False,False,False,False,0,0,16544.0,16544.0,4.0,Sun Nov 27 12:00:06 2022
False,False,False,False,0,0,16556.5,16556.5,4.0,Sun Nov 27 16:00:05 2022
False,False,False,False,0,0,16548.5,16548.5,4.0,Sun Nov 27 20:00:06 2022
False,False,False,False,0,0,16412.5,16412.5,4.0,Mon Nov 28 00:00:06 2022
False,True,True,False,1.23078209680837,16686.082255,16163.5,16163.5,4.0,Mon Nov 28 04:00:05 2022
False,False,False,False,0,0,16202.0,16202.0,4.0,Mon Nov 28 08:00:07 2022
False,False,False,False,0,0,16203.0,16203.0,4.0,Mon Nov 28 12:00:06 2022
False,False,False,False,0,0,16147.5,16147.5,4.0,Mon Nov 28 16:00:06 2022
False,False,False,False,0,0,16212.5,16212.5,4.0,Mon Nov 28 20:00:06 2022
False,False,False,False,0,0,16204.5,16204.5,4.0,Tue Nov 29 00:00:06 2022
False,False,False,False,0,0,16266.5,16266.5,4.0,Tue Nov 29 04:00:05 2022
False,False,False,False,0,0,16440.5,16440.5,4.0,Tue Nov 29 08:00:07 2022
False,False,False,False,0,0,16472.5,16472.5,4.0,Tue Nov 29 12:00:06 2022
False,False,False,False,0,0,16371.5,16371.5,4.0,Tue Nov 29 16:00:06 2022
False,False,False,False,0,0,16406.0,16406.0,4.0,Tue Nov 29 20:00:05 2022
False,False,False,False,0,0,16425.5,16425.5,4.0,Wed Nov 30 00:00:06 2022
True,False,False,True,1.05617266260552,16239.80145,16835.0,16835.0,4.0,Wed Nov 30 04:00:06 2022
False,False,False,False,0,0,16874.5,16874.5,4.0,Wed Nov 30 08:00:06 2022
False,False,False,False,0,0,16870.0,16870.0,4.0,Wed Nov 30 12:00:06 2022
False,False,False,False,0,0,16856.5,16856.5,4.0,Wed Nov 30 16:00:06 2022
False,False,False,False,0,0,17047.5,17047.5,4.0,Wed Nov 30 20:00:06 2022
False,False,False,False,0,0,17148.0,17148.0,4.0,Thu Dec  1 00:00:05 2022
False,False,False,False,0,0,17130.5,17130.5,4.0,Thu Dec  1 04:00:06 2022
False,False,False,False,0,0,17062.5,17062.5,4.0,Thu Dec  1 08:00:06 2022
False,False,False,False,0,0,17100.0,17100.0,4.0,Thu Dec  1 12:00:06 2022
False,False,False,False,0,0,16974.5,16974.5,4.0,Thu Dec  1 16:00:06 2022
False,False,False,False,0,0,16954.5,16954.5,4.0,Thu Dec  1 20:00:06 2022
False,False,False,False,0,0,16965.5,16965.5,4.0,Fri Dec  2 00:00:05 2022
False,False,False,False,0,0,16892.5,16892.5,4.0,Fri Dec  2 04:00:06 2022
False,False,False,False,0,0,16949.5,16949.5,4.0,Fri Dec  2 08:00:06 2022
False,False,False,False,0,0,16985.0,16985.0,4.0,Fri Dec  2 12:00:06 2022
False,False,False,False,0,0,16937.0,16937.0,4.0,Fri Dec  2 16:00:05 2022
False,False,False,False,0,0,16993.5,16993.5,4.0,Fri Dec  2 20:00:06 2022
False,False,False,False,0,0,17090.5,17090.5,4.0,Sat Dec  3 00:00:05 2022
False,False,False,False,0,0,17021.0,17021.0,4.0,Sat Dec  3 04:00:06 2022
False,False,False,False,0,0,16963.0,16963.0,4.0,Sat Dec  3 08:00:06 2022
False,False,False,False,0,0,16943.5,16943.5,4.0,Sat Dec  3 12:00:06 2022
False,False,False,False,0,0,16950.0,16950.0,4.0,Sat Dec  3 16:00:06 2022
False,False,False,False,0,0,16945.0,16945.0,4.0,Sat Dec  3 20:00:05 2022
False,False,False,False,0,0,16884.0,16884.0,4.0,Sun Dec  4 00:00:06 2022
False,False,False,False,0,0,16955.0,16955.0,4.0,Sun Dec  4 04:00:06 2022
False,False,False,False,0,0,16985.5,16985.5,4.0,Sun Dec  4 08:00:06 2022
False,False,False,False,0,0,16937.0,16937.0,4.0,Sun Dec  4 12:00:06 2022
False,False,False,False,0,0,17020.5,17020.5,4.0,Sun Dec  4 16:00:06 2022
False,False,False,False,0,0,17077.5,17077.5,4.0,Sun Dec  4 20:00:06 2022
False,False,False,False,0,0,17097.5,17097.5,4.0,Mon Dec  5 00:00:05 2022
False,False,False,False,0,0,17191.0,17191.0,4.0,Mon Dec  5 04:00:06 2022
False,False,False,False,0,0,17296.5,17296.5,4.0,Mon Dec  5 08:00:06 2022
False,False,False,False,0,0,17298.5,17298.5,4.0,Mon Dec  5 12:00:05 2022
False,False,False,False,0,0,17070.5,17070.5,4.0,Mon Dec  5 16:00:06 2022
False,False,False,False,0,0,16913.0,16913.0,4.0,Mon Dec  5 20:00:06 2022
False,False,False,False,0,0,16966.5,16966.5,4.0,Tue Dec  6 00:00:05 2022
False,False,False,False,0,0,16991.0,16991.0,4.0,Tue Dec  6 04:00:05 2022
False,False,False,False,0,0,16999.0,16999.0,4.0,Tue Dec  6 08:00:06 2022
False,False,False,False,0,0,16983.5,16983.5,4.0,Tue Dec  6 12:00:06 2022
False,False,False,False,0,0,16978.0,16978.0,4.0,Tue Dec  6 16:00:06 2022
False,False,False,False,0,0,16974.0,16974.0,4.0,Tue Dec  6 20:00:06 2022
False,False,False,False,0,0,17083.0,17083.0,4.0,Wed Dec  7 00:00:06 2022
False,False,False,False,0,0,17014.5,17014.5,4.0,Wed Dec  7 04:00:05 2022
False,False,False,False,0,0,16762.5,16762.5,4.0,Wed Dec  7 08:00:06 2022
False,False,False,False,0,0,16794.0,16794.0,4.0,Wed Dec  7 12:00:06 2022
False,False,False,False,0,0,16838.0,16838.0,4.0,Wed Dec  7 16:00:06 2022
False,False,False,False,0,0,16812.5,16812.5,4.0,Wed Dec  7 20:00:06 2022
False,False,False,False,0,0,16826.5,16826.5,4.0,Thu Dec  8 00:00:06 2022
False,False,False,False,0,0,16830.5,16830.5,4.0,Thu Dec  8 04:00:05 2022
False,False,False,False,0,0,16810.5,16810.5,4.0,Thu Dec  8 08:00:06 2022
False,False,False,False,0,0,16844.5,16844.5,4.0,Thu Dec  8 12:00:06 2022
False,False,False,False,0,0,16913.5,16913.5,4.0,Thu Dec  8 16:00:06 2022
True,False,False,True,1.04575682903351,16628.29428,17244.0,17244.0,4.0,Thu Dec  8 20:00:06 2022
False,False,False,False,0,0,17216.0,17216.0,4.0,Fri Dec  9 00:00:06 2022
False,False,False,False,0,0,17189.5,17189.5,4.0,Fri Dec  9 04:00:06 2022
False,False,False,False,0,0,17203.5,17203.5,4.0,Fri Dec  9 08:00:06 2022
False,False,False,False,0,0,17230.5,17230.5,4.0,Fri Dec  9 12:00:06 2022
False,False,False,False,0,0,17174.0,17174.0,4.0,Fri Dec  9 16:00:06 2022
False,False,False,False,0,0,17145.0,17145.0,4.0,Fri Dec  9 20:00:06 2022
False,False,False,False,0,0,17123.0,17123.0,4.0,Sat Dec 10 00:00:05 2022
False,False,False,False,0,0,17141.0,17141.0,4.0,Sat Dec 10 04:00:06 2022
False,False,False,False,0,0,17145.0,17145.0,4.0,Sat Dec 10 08:00:06 2022
False,False,False,False,0,0,17159.0,17159.0,4.0,Sat Dec 10 12:00:05 2022
False,False,False,False,0,0,17199.0,17199.0,4.0,Sat Dec 10 16:00:06 2022
False,False,False,False,0,0,17156.5,17156.5,4.0,Sat Dec 10 20:00:06 2022
False,False,False,False,0,0,17118.5,17118.5,4.0,Sun Dec 11 00:00:06 2022
False,False,False,False,0,0,17143.5,17143.5,4.0,Sun Dec 11 04:00:06 2022
False,False,False,False,0,0,17171.5,17171.5,4.0,Sun Dec 11 08:00:05 2022
False,False,False,False,0,0,17157.5,17157.5,4.0,Sun Dec 11 12:00:06 2022
False,False,False,False,0,0,17153.0,17153.0,4.0,Sun Dec 11 16:00:05 2022
False,False,False,False,0,0,17168.0,17168.0,4.0,Sun Dec 11 20:00:06 2022
False,False,False,False,0,0,17082.5,17082.5,4.0,Mon Dec 12 00:00:06 2022
False,True,True,False,1.44368000798836,17367.63991,16907.0,16907.0,4.0,Mon Dec 12 04:00:06 2022
False,False,False,False,0,0,16916.0,16916.0,4.0,Mon Dec 12 08:00:05 2022
False,False,False,False,0,0,16982.5,16982.5,4.0,Mon Dec 12 12:00:05 2022
False,False,False,False,0,0,16999.0,16999.0,4.0,Mon Dec 12 16:00:06 2022
False,False,False,False,0,0,17040.5,17040.5,4.0,Mon Dec 12 20:00:06 2022
False,False,False,False,0,0,17199.5,17199.5,4.0,Tue Dec 13 00:00:05 2022
False,False,False,False,0,0,17135.0,17135.0,4.0,Tue Dec 13 04:00:06 2022
False,False,False,False,0,0,17152.0,17152.0,4.0,Tue Dec 13 08:00:05 2022
True,False,False,True,1.42266983353717,16986.07441,17443.0,17443.0,4.0,Tue Dec 13 12:00:06 2022
True,False,False,True,0.865284996798499,16984.201695,17748.5,17748.5,4.0,Tue Dec 13 16:00:06 2022
False,False,False,False,0,0,17739.5,17739.5,4.0,Tue Dec 13 20:00:06 2022
False,False,False,False,0,0,17769.5,17769.5,4.0,Wed Dec 14 00:00:07 2022
False,False,False,False,0,0,17785.5,17785.5,4.0,Wed Dec 14 04:00:06 2022
False,False,False,False,0,0,17812.0,17812.0,4.0,Wed Dec 14 08:00:05 2022
False,False,False,False,0,0,17813.5,17813.5,4.0,Wed Dec 14 12:00:06 2022
False,False,False,False,0,0,18037.0,18037.0,4.0,Wed Dec 14 16:00:06 2022
False,False,False,False,0,0,17787.5,17787.5,4.0,Wed Dec 14 20:00:06 2022
False,False,False,False,0,0,17804.5,17804.5,4.0,Thu Dec 15 00:00:06 2022
False,False,False,False,0,0,17727.5,17727.5,4.0,Thu Dec 15 04:00:05 2022
False,False,False,False,0,0,17696.0,17696.0,4.0,Thu Dec 15 08:00:06 2022
False,False,False,False,0,0,17732.0,17732.0,4.0,Thu Dec 15 12:00:06 2022
False,False,False,False,0,0,17425.5,17425.5,4.0,Thu Dec 15 16:00:06 2022
False,False,False,False,0,0,17443.0,17443.0,4.0,Thu Dec 15 20:00:06 2022
False,False,False,False,0,0,17358.0,17358.0,4.0,Fri Dec 16 00:00:06 2022
False,False,False,False,0,0,17409.5,17409.5,4.0,Fri Dec 16 04:00:05 2022
False,False,False,False,0,0,17489.0,17489.0,4.0,Fri Dec 16 08:00:06 2022
False,True,True,False,1.11209208188779,17629.30808,17016.0,17016.0,4.0,Fri Dec 16 12:00:05 2022
False,False,False,False,0,0,16966.5,16966.5,4.0,Fri Dec 16 16:00:06 2022
False,True,True,False,0.909928253095913,17620.391645,16866.5,16866.5,4.0,Fri Dec 16 20:00:05 2022
False,False,False,False,0,0,16622.0,16622.0,4.0,Sat Dec 17 00:00:06 2022
False,False,False,False,0,0,16668.5,16668.5,4.0,Sat Dec 17 04:00:06 2022
False,False,False,False,0,0,16748.5,16748.5,4.0,Sat Dec 17 08:00:06 2022
False,False,False,False,0,0,16703.5,16703.5,4.0,Sat Dec 17 12:00:05 2022
False,False,False,False,0,0,16694.0,16694.0,4.0,Sat Dec 17 16:00:06 2022
False,False,False,False,0,0,16687.5,16687.5,4.0,Sat Dec 17 20:00:05 2022
False,False,False,False,0,0,16777.0,16777.0,4.0,Sun Dec 18 00:00:06 2022
False,False,False,False,0,0,16733.5,16733.5,4.0,Sun Dec 18 04:00:05 2022
False,False,False,False,0,0,16739.0,16739.0,4.0,Sun Dec 18 08:00:06 2022
False,False,False,False,0,0,16695.0,16695.0,4.0,Sun Dec 18 12:00:05 2022
False,False,False,False,0,0,16675.0,16675.0,4.0,Sun Dec 18 16:00:06 2022
False,False,False,False,0,0,16739.5,16739.5,4.0,Sun Dec 18 20:00:05 2022
False,False,False,False,0,0,16733.0,16733.0,4.0,Mon Dec 19 00:00:06 2022
